id	filename	md5	size	state
d358e0c5-48c5-4cbf-a131-8f99ead210bf	25ed9df9-2375-4504-91f8-451b51162a9f.wxs.Pindel.aliquot.maf.gz	aa873ec6cdea88879a83eb1ae35a76a9	18961	released
78e931f1-010b-4321-9b21-f60fa0f95f06	0bfa896a-57ec-4fa5-adc4-bc78c3478ed7.wxs.aliquot_ensemble_masked.maf.gz	0713a9cd820e696d90c574ca6391ea85	60072	released
b6171ad0-d84d-46c2-adaa-500b7b45bbbb	1e6b8d4b-6a0f-4c9d-af8c-5a6f592aa5fb.wxs.aliquot_ensemble_masked.maf.gz	8c646fbde4cc088ddf602ac539daa936	23069	released
139b76c4-ba24-4c1d-adcd-20118a8d4b00	459f0cb8-0484-4eba-8c0e-4b865a168749.wxs.MuTect2.aliquot.maf.gz	97df5410aa775d1e6c0562b7383ce48c	1608025	released
093ab53a-b4e2-4064-9625-c8fd678975d2	34ac53be-f95e-4e4a-badd-4f9eea66907b.wxs.MuSE.aliquot.maf.gz	4fcb25f7252fa3975ed51d448bd590a4	57057	released
db95cc93-e77e-4926-baf4-30880ca64d85	5f03ea6f-ff8f-401c-8585-4c6e7fd81f47.wxs.aliquot_ensemble_raw.maf.gz	3cf6b3aae08662abbdc27bed0910ee84	49381	released
a1c52853-41d9-495b-99a6-1fee8a0241d1	3b00fbb3-d708-4790-906e-64067c0c9eb5.wxs.VarScan2.aliquot.maf.gz	0802defb50ed6b4503f3523a2286bf5d	245713	released
b664ea3f-02c2-49e1-9bd3-cf0b76a06056	2c737ffa-dd3f-448c-98de-0bd3d6f1aec8.wxs.Pindel.aliquot.maf.gz	993692e36670500a9d10a4fb5457ab89	176000	released
6780c563-bc40-474d-b853-44fc61c420d4	03d9f3e7-dc5a-48df-a649-74f954b0b0eb.wxs.VarScan2.aliquot.maf.gz	c755515f4a1e8c16b3c65ea76c933f34	249256	released
357d2308-90ca-452e-8836-15bd50889ce0	370c597e-6a6a-44d2-af0d-9ff7e799bcde.wxs.VarScan2.aliquot.maf.gz	08bb7b0a321598a7b7dc484d89f2d3b9	110676	released
f43c1cf0-8ee8-4d48-bba3-d85bea40e8fa	09153b2f-88ed-42c8-bed9-8492370da7e8.wxs.MuSE.aliquot.maf.gz	b9ad71ec895428affe58e4f3edde107f	207796	released
2d406898-de2f-4651-aeca-be3fdb30f76a	20e9acf8-f358-48bc-8ae9-9eb5ec94488f.wxs.MuSE.aliquot.maf.gz	4c4e94e3477036f0ca4166ad2982ddcf	125620	released
693c72db-1bc7-4644-8562-32cf6ef769de	bafbdb89-bd7f-4c36-aba5-2c72c1ba77ac.wxs.Pindel.aliquot.maf.gz	5f4301e678ce1e712392a1e6dfd396f2	111990	released
6bfa1e21-392f-4400-be5e-74deba5cb673	b044473a-8ac7-4fca-928e-274b08fa8e06.wxs.aliquot_ensemble_masked.maf.gz	37b639a139816bd16004c34f6d402c0a	74365	released
ac4995c3-4377-419b-b3a3-1a2b007d0443	42ba4962-1b5b-4387-b7d9-346d0282942a.wxs.Pindel.aliquot.maf.gz	79f0966f1d925d533e1484b875ac27f2	23286	released
3e74765c-ee43-4068-9b8a-776b359c38f6	88832e69-be18-460c-8bbb-277c5980d4a9.wxs.MuSE.aliquot.maf.gz	2688f01c04d1166afce13b64ea0b5ae8	640340	released
e30bb37f-d915-49b2-8760-bd8afab4b749	0acc675d-2785-487c-b137-101e6e74fa5a.wxs.MuTect2.aliquot.maf.gz	4b09ad9cc391bf936d4bb6397d18c658	1249688	released
e9fd5949-8cd9-46bb-930d-c147f5171016	6268811e-1d3c-433b-93c2-88ec69f3b499.wxs.aliquot_ensemble_raw.maf.gz	add4964a6e5ca321a7575b3dcc89b684	196546	released
a4d879b5-ad85-4e40-92cd-0bdb01f5dd74	b08526c8-48d0-48d5-b090-ec693c4e132e.wxs.Pindel.aliquot.maf.gz	89495e18aa4e19588ff1c5277c21f1b4	47167	released
2f345e55-e095-4db9-ba1e-8d0b0b6c26b2	baa26760-7f80-4254-bb9d-ce5b8a3e320f.wxs.aliquot_ensemble_raw.maf.gz	690850641261e4ce0025098cb80c9899	602971	released
9730f049-9f3b-4e08-bed8-5058a7b1002f	ad01ccfd-d631-4e1b-b37e-1c8f9f0678cf.wxs.MuTect2.aliquot.maf.gz	4123dc7af420dfc6940ee3057e918a7c	1956508	released
62921714-ff10-4a57-ba7a-9750df19985d	9238c552-f6c7-43b1-9cd3-a18514fc2f30.wxs.MuTect2.aliquot.maf.gz	8bdbea23b7e4ef84994070b6131dd0e3	1465832	released
3d76e6a1-7419-44b4-bfd2-dd08b3e12e4c	657f8cc0-1bf1-4d28-a087-7a2b6f833348.wxs.MuSE.aliquot.maf.gz	2c3e47bd2c869b744f3a74ab32f6683e	233602	released
60ddfc66-3e71-4d31-b0f8-1d4cfdd9edd8	1bdb18f6-3622-44fd-a7fd-231a975e5aa6.wxs.VarScan2.aliquot.maf.gz	bb5fd5f3015ff1566a544510fb240346	1143062	released
a796a609-73bb-4c76-8079-6e8f797b5d62	82894a0f-a910-47a1-8a3d-0bba124a55d3.wxs.VarScan2.aliquot.maf.gz	6b089b8f67bd12de13a81aa542a4e79d	136900	released
13a21ce8-9ebf-4029-bb5d-173dc4d49062	df4ec609-f306-4e2e-a658-7604b16b2618.wxs.aliquot_ensemble_raw.maf.gz	0d9d80f7113441d20361737b7eaa86d9	588508	released
80f8a944-aefe-4333-bb43-3495077a45e0	ede6b4a7-aa1d-4324-b91e-d842f7f7cdc6.wxs.aliquot_ensemble_raw.maf.gz	d25fe03f238b10ebbfa06a0e95b825b7	184646	released
8555dd8a-4954-44c4-a21f-fe0e53774644	39c016e3-ba4e-4fcd-9a83-3199f03a4c99.wxs.Pindel.aliquot.maf.gz	cf106ad7fe3589b06bc2e9ebe7d54db4	84214	released
cc56a73a-86b6-4289-9f1f-c4f86f3e9870	80d84e51-81ac-4eee-b33f-9aec47ac3ab8.wxs.aliquot_ensemble_masked.maf.gz	5a2871ecfb9b827ab1b30a36e8a095c2	53362	released
8e48c055-9e24-4d18-be15-030f0348e3f1	b85b1add-619e-4ab4-bac4-c5238cdee5ba.wxs.MuSE.aliquot.maf.gz	d361881798acc349c667093e72d0ab35	224429	released
3942d2aa-6b55-4c37-ab3a-64ac43b7a848	f039dd17-7eff-49db-bf02-d4e640a4e303.wxs.Pindel.aliquot.maf.gz	f79ecb05b8d9f0a0219ffea021eee2ed	21551	released
0e97cd2e-ae2d-4062-8862-94276ed68ac3	8c0d816a-0a3f-4591-9a1e-8267d6615ddc.wxs.VarScan2.aliquot.maf.gz	756c5084a9b2d37bce11b9489861dd19	285517	released
